Commitment position key;Year;Name of beneficiary;Coordinator;VAT Number of beneficiary;Address;City;Postal code;Country / Territory;Amount;NUTS2;Geographical Zone;Expense Type;Total amount;Subject of grant or contract;Responsible Department;Budget line name and number;Action Type;Funding Type
;;BOUCHERAT SARL*;no;LU21784461;RUE DE HOLLERICH 17;LUXEMBOURG;1741;Luxembourg;1.721,90€;;;;0,00€;;;;;
;;SCHENGEN ASBL*;no;;BAACHERGAASS 6;SCHENGEN;5444;Luxembourg;115,00€;;;;0,00€;;;;;
;;AUCHAN LUXEMBOURG SA*;no;LU15801035;RUE ALPHONSE WEICKER 5;LUXEMBOURG;2721;Luxembourg;40,32€;;;;0,00€;;;;;
;;OIL REST. ADMINISTRATIVE*;no;;RUE ALCIDE DE GASPERI JMO A1 090;LUXEMBOURG;2920;Luxembourg;542,75€;;;;0,00€;;;;;
SI2.644620.1;2013;FACTUM CHALOUPKA & RISSER OHG*;no;ATU11774301;DANHAUSERGASSE 6/4;WIEN;1040;Austria;165.443,00€;;;Administrative;6.236,71€;2-BE-SAFE;Directorate-General for Research and Innovation;Cooperation — Transport (including aeronautics) (08.07.01);Research: Framework  programme n°7;Grants
;;FEDERATION OF EUROPEAN MOTORCYCLISTS' ASSOCIATIONS*;no;BE0469042609;RUE DES CHAMPS 62;BRUXELLES;1040;Belgium;45.506,44€;;;;0,00€;;;;;
;;TRL LIMITED*;no;GB664625321;CROWTHORNE HOUSE NINE MILE RIDE;WOKINGHAM;RG40 3GA;United Kingdom;227.215,02€;;;;0,00€;;;;;
;;API SA*;no;FR53435361654;ROUTE DU MOLE DARSE 2/3 4/6 BAT C46;GENNEVILLIERS;92230;France;6.219,29€;;;;0,00€;;;;;
;;THE UNIVERSITY OF NOTTINGHAM*UNOTT;no;GB690391225;UNIVERSITY PARK;NOTTINGHAM;NG7 2RD;United Kingdom;103.511,00€;;;;0,00€;;;;;
;;ETHNIKO KENTRO EREVNAS KAI TECHNOLOGIKIS ANAPTYXIS*CENTRE FOR RESEARCH AND TECHNOLOGY HELLAS CERTH EKETA;no;EL099785242;CHARILAOU THERMI ROAD 6 KM;THERMI THESSALONIKI;57001;Greece;231.867,00€;;;;0,00€;;;;;
;;TECHNISCHE UNIVERSITAT DRESDEN*;no;DE188369991;HELMHOLTZSTRASSE 10;DRESDEN;01069;Germany;430.925,00€;;;;0,00€;;;;;
;;UNIVERSIDADE TECNICA DE LISBOA - UTL*;no;PT600006026;ALAMEDA DE ST ANTONIO DOS CAPUCHOS;LISBOA;1169 047;Portugal;55.302,00€;;;;0,00€;;;;;
;;FUNDACION CIDAUT*;no;ESG47448519;PLAZA VICENTE ALEIXANDRE CAMPOS 2;VALLADOLID;47151;Spain;127.477,62€;;;;0,00€;;;;;
;;ETHNICON METSOVION POLYTECHNION*EMP NATIONAL TECHNICAL UNIVERSITY OF ATHENS NTUA;no;EL099793475;HEROON POLYTECHNIOU 9;ATHINA;15780;Greece;295.259,00€;;;;0,00€;;;;;
;;OSTERREICHISCHES FORSCHUNGS-UND PRUEFZENTRUM ARSENAL GMBH*;no;ATU46577208;GIEFINGGASSE 2;WIEN;1210;Austria;62.063,00€;;;;0,00€;;;;;
;;PIAGGIO & C SPA*;no;IT01551260506;VIALE RINALDO PIAGGIO 25;PONTEDERA;56025;Italy;21.901,00€;;;;0,00€;;;;;
;;INSTITUT FRANCAIS DES SCIENCES ET TECHNOLOGIES DES TRANSPORTS, DE L'AMENAGEMENT ET DES RESEAUX*IFSTTAR;no;FR95130013428;BOULEVARD ISAAC NEWTON 14;CHAMPS SUR MARNE;77420;France;567.335,27€;;;;0,00€;;;;;
;;UNIVERSITA DEGLI STUDI DI MODENA EREGGIO EMILIA*UNIMORE UNIVERSITY OF MODENA AND REGGIO EMILIA;no;IT00427620364;VIA UNIVERSITA 4;MODENA;41121;Italy;131.221,00€;;;;0,00€;;;;;
;;CENTRE EUROPEEN D'ETUDES DE SECURITE ET D'ANALYSE DES RISQUES*C.E.E.S.A.R.;no;FR66390457125;RUE DES SUISSES 132;NANTERRE;92000;France;145.272,25€;;;;0,00€;;;;;
;;KURATORIUM FUR VERKEHRSSICHERHEIT*AUSTRIAN BOARD FOR SAFETY AND PREVENTION;no;ATU36822006;SCHLEIERGASSE 18;WIEN;1100;Austria;95.556,73€;;;;0,00€;;;;;
;;UNIVERSITA DEGLI STUDI DI PADOVA*;no;IT00742430283;VIA 8 FEBBRAIO 1848 2;PADOVA;35122;Italy;118.732,00€;;;;0,00€;;;;;
;;BUNDESANSTALT FUR STRASSENWESEN*;no;DE121979420;BRUDERSTRASSE 53;BERGISCH GLADBACH;51427;Germany;208.931,00€;;;;0,00€;;;;;
;;MONASH UNIVERSITY*;no;;WELLINGTON ROAD;VICTORIA;3800;Australia;0,00€;;;;0,00€;;;;;
;;UNIVERSITA DEGLI STUDI DI FIRENZE*;no;IT01279680480;PIAZZA SAN MARCO 4;FIRENZE;50121;Italy;188.575,38€;;;;0,00€;;;;;
;;TEKNOLOGIAN TUTKIMUSKESKUS VTT*VTT;no;FI02446794;TEKNIIKANTIE 4 A;ESPOO;02044 VTT;Finland;90.684,00€;;;;0,00€;;;;;
;;PANEPISTIMIO THESSALIAS*UNIVERSITYOF THESSALY UTH;no;EL090055634;ARGONAFTON FILELLINON;VOLOS;38221;Greece;63.113,00€;;;;0,00€;;;;;
;;INSTITOUTO SYSTIMATON EPIKOINONIASKAI YPOLOGISTON*INSTITUTE OF COMMUNICATION AND COMPUTER SYSTEMS ICCS;no;EL090162593;PATISION 42;ATHINA;10682;Greece;114.498,00€;;;;0,00€;;;;;
;;BEN-GURION UNIVERSITY OF THE NEGEV*;no;IL500701644;.;BEER SHEVA;84105;Israel;69.450,00€;;;;0,00€;;;;;
;;UNIVERSITAT WIEN*;no;ATU37586901;UNIVERSITATSRING 1;WIEN;1010;Austria;27.620,00€;;;;0,00€;;;;;
;;CENTRUM DOPRAVNIHO VYZKUMU VEREJNAVYZKUMNA INSTITUCE*CDV;no;CZ44994575;LISENSKA 33A;BRNO;636 00;Czech Republic;27.034,00€;;;;0,00€;;;;;
;;EUROPE RECHERCHE TRANSPORT ERT SAS*;yes;FR72448424036;AVENUE FRANCOIS MITTERRAND 25;BRON;69675;France;179.288,00€;;;;0,00€;;;;;
SI2.648126.5;2013;KNOW-SYS CONSORTIUM*UNISYS BELGIUMSA KURT SALMON FRANCE SAS INTRASOFT INTERNATIONAL SA I.R.I.S. SOLUTION & EXPERTS SA SOGETI BELGIUM SA;yes;BE0405914514;AVENUE DU BOURGET 20;BRUXELLES;1130;Belgium;0,00€;;;Administrative;6.230,99€;CONSULTANT IN THE DOMAIN OF METHODOLOGY, PROCEDURES AND QUALITY ASSURANCE TO SUPPORT DIRECTORATE-GENERAL FOR EDUCATION AND CULTURE PROJECT MANAGERS FOR APPLICATIONS;Directorate-General for Education and Culture;MEDIA 2007 — Support programme for the European audiovisual sector — Expenditure on administrative management (15.01.04.60);MEDIA 2007: Support for the European audiovisual sector;Public procurement (including provisional commitments)
D45.B1313.000087.1;2013;AGORA FILMS SARL*;yes;CHE105187219TVA;RUE MAUNOIR 16;GENEVE;1207;Switzerland;0,00€;;;Operational;6.225,82€;SOUTIEN AUTOMATIQUE A LA DISTRIBUTION : 1111DI073051CH3001 | AGORA FILMS SARL | TANGO LIBRE;Education, Audiovisual and Culture Executive Agency;MEDIA 2007 — Support programme for the European audiovisual sector (15.04.66.01);MEDIA 2007: Support for the European audiovisual sector;Grants
D45.B1313.003409.2;2013;INSTITUTE FOR HOUSING AND URBAN DEVELOPMENT STUDIES BV*IHS;yes;NL006326766B01;BURGEMEESTER OUDLAAN 50;ROTTERDAM;3062 PA;Netherlands;0,00€;;;Operational;6.223,99€;ATTRACTIVENESS PROJECTS : SUSTAIN - Strengthening higher education in Urban Sustainability and Transitions towards internationalization of Academic Institutions and Networks;Education, Audiovisual and Culture Executive Agency;Erasmus Mundus (15.02.02);Erasmus Mundus: Higher education through cooperation with third countries;Grants
SI2.ACGRACE061289500.1;2013;INSTYTUT FIZYKI PLAZMY I LASEROWEJMIKROSYNTEZY IM. SYLWESTRA KALISKIEGO*INSTITUT OF PLASMA PHYSICS AND LASER MICROFUSION;yes;PL5250007193;HERY 23;WARSZAWA;01 485;Poland;0,00€;;;Operational;6.217,00€;FU07-CT-2013-00228 EFDA JET ORDER PROPOSAL JW13-OEP-POL-10;Directorate-General for Research and Innovation;Appropriations accruing from contributions from (non-European Economic Area) third parties to research and technological development (08.22.04);Framework Programme for nuclear research and training activities;Grants
SCR.CTR.302190.01.2;2013;HTSPE LIMITED*;yes;GB918048517;BOUNDARY WAY THAMESFIELD HOUSE;HEMEL HEMPSTEAD;HP2 7SR;United Kingdom;0,00€;;Central America Region;Operational;6.214,00€;Support to the formulation of a private sector development programme in Central America;Directorate-General for Development and Cooperation — EuropeAid;Cooperation with developing countries in Latin America (19.09.01);Development Cooperation Instrument;Public procurement (including provisional commitments)
SI2.639960.2;2013;VILLE DE LUXEMBOURG*;no;;PLACE GUILLAUME II 42;LUXEMBOURG;2090;Luxembourg;238,00€;;;Administrative;6.200,00€;TRAVAUX ET ACHAT DE MATERIAUX DIVERS;Office for Infrastructure and Logistics in Luxembourg;Office for Infrastructure and Logistics in Luxembourg (26.01.23.01);26 Commission's administration;Provisional commitment followed by payment
CCR.IES.C195781.X193.6;2013;CONSORTIUM SERCO/SIS/CRONOS*SERCO BELGIUM SA ATOS BELGIUM SA CRONOS INTERNATIONAL SA ATOS INTEGRATIO SAS;yes;BE0464923671;AVENUE EDMOND VAN NIEUWENHUYSE;BRUXELLES;1160;Belgium;0,00€;;;Operational;6.199,26€;H08 - SC 1622-ITSSII 000914 EXT 1;Joint Research Centre;Non-nuclear activities of the Joint Research Centre (JRC) (10.02.01);Research: Framework  programme n°7;Public procurement (including provisional commitments)
SI2.661503.2;2013;ARHS DEVELOPMENTS SA*;yes;LU19594051;RUE NICOLAS BOVE 2A;LUXEMBOURG;1253;Luxembourg;0,00€;;;Administrative;6.186,10€;ARHS DEVELOPMENTS BUDG11/PO/01 SC 2013-141;Directorate-General for the Budget;External staff of the Directorate-General for Budget (27.01.02.01);27 Budget;Public procurement (including provisional commitments)
D45.B1313.003355.2;2013;AURORA FILMS SC MAGDALENA ZABOJSZCZMIROSLAW TREBOWICZ*;yes;PL9512336274;PASAZ URSYNOWSKI 1 111;WARSZAWA;02 784;Poland;0,00€;;;Operational;6.180,00€;SOUTIEN SELECTIF A LA DISTRIBUTION : 1301DI010C26PL | AURORA FILMS S.C. | 1301DI01 PACKAGE OF FILMS NO. 26;Education, Audiovisual and Culture Executive Agency;MEDIA 2007 — Support programme for the European audiovisual sector (15.04.66.01);MEDIA 2007: Support for the European audiovisual sector;Grants
SLG.CMM.2013.26567.2;2013;TATA CONSULTANCY SERVICES LUXEMBOURG SA*TCS;yes;LU20911251;RUE PAFEBRUCH 89 D;CAPELLEN;8308;Luxembourg;0,00€;;;Operational;6.169,80€;ANALYST/CONSULTANT/ARCHITECT/EXPERT/WEBMASTER/ENGINEER FOR INFORMATION TECHNOLOGIES SYSTEMS AND/OR SERVICES;Directorate-General for Health and Consumers;Other measures in the veterinary, animal welfare and public health field — New measures (17.04.02.01);Market expenditure and direct aids;Public procurement (including provisional commitments)
CCR.IRMM.C56497.X3.12;2013;SIGMA-ALDRICH NV*;yes;BE0425578392;KARDINAAL CARDIJNPLEIN 8;BORNEM;2880;Belgium;0,00€;;;Operational;6.160,10€;Chemicals in Life Science;Joint Research Centre;Provision of services and work on behalf of outside bodies (10.04.02);Research: Framework  programme n°6 (completion);Public procurement (including provisional commitments)
SI2.ACGRACE061596400.2;2013;AGENZIA NAZIONALE PER LE NUOVE TECNOLOGIE, L'ENERGIA E LO SVILUPPO ECONOMICO SOSTENIBILE - ENEA*;yes;IT00985801000;LUNGOTEVERE THAON DI REVEL 76;ROMA;000196;Italy;0,00€;;;Operational;6.158,00€;"FU07-CT-2013-00225 (JW13-OEP-ENEA-101)
14MEV NEUTRON CALIBRATION";Directorate-General for Research and Innovation;Appropriations accruing from contributions from (non-European Economic Area) third parties to research and technological development (08.22.04);Framework Programme for nuclear research and training activities;Grants
D45.B1313.000511.1;2013;FOLKETS BIO AB*;yes;SE556571261801;BERGSUNDS STRAND 39;STOCKHOLM;104 62;Sweden;0,00€;;;Operational;6.142,00€;SOUTIEN AUTOMATIQUE A LA DISTRIBUTION : 1111DI072064SU1740 | FOLKETS BIO AB | PHANTOM BOY;Education, Audiovisual and Culture Executive Agency;MEDIA 2007 — Support programme for the European audiovisual sector (15.04.66.01);MEDIA 2007: Support for the European audiovisual sector;Grants
D45.B1313.003454.2;2013;O'BROTHER DISTRIBUTION SPRL*;yes;BE0818636943;QUAI DE LA GOFFE 9;LIEGE;4000;Belgium;0,00€;;;Operational;6.132,00€;SOUTIEN AUTOMATIQUE A LA DISTRIBUTION : 1212DI072003BE3358 | O'BROTHER DISTRIBUTION SPRL | 11.6;Education, Audiovisual and Culture Executive Agency;MEDIA 2007 — Support programme for the European audiovisual sector (15.04.66.01);MEDIA 2007: Support for the European audiovisual sector;Grants
SI2.646927.1;2013;PANOPLISB CONSORTIUM*TRASYS TECHNOLUXEMBOURG PSF ATOS BELGIUM INTEGRFUJITSU SOLU PIKSEL EVERIS ENGINEEINGE INFOR INTERNAT ORDINA ARHS DEV;yes;BE0429117706;AVENUE ARIANE 7;BRUXELLES;1200;Belgium;0,00€;;;Administrative;6.107,62€;IN HOUSE SUPPORT FOR IT SYSTEM;Directorate-General for Agriculture and Rural Development;European Agriculture Guarantee Fund (EAGF) — Non-operational technical assistance (05.01.04.01);Market expenditure and direct aids;Public procurement (including provisional commitments)
D45.B1313.000696.1;2013;JIZ JUGENDINFORMATIONSZENTRUM DESSUDENS DER DEUTSCHSPRACHIGEN GEMEINSCHAFT VOG*;yes;BE0420572204;VENNBAHNSTRASSE 4/5;SANKT VITH;4780;Belgium;0,00€;;;Operational;6.102,00€;APPUI AUX STRUCTURES - EURODESKS : BE(DE) - EURODESK - OPERATING GRANT;Education, Audiovisual and Culture Executive Agency;Youth in Action (15.05.55);Youth in Action;Grants
SCR.CTR.321664.01.1;2013;AL-QUDS UNIVERSITY*;yes;PS731100012;ABU DEES;JERUSALEM;;Occupied Territories - Palestine;0,00€;;Mediterranean Region;Operational;6.074,00€;Al-majami‘”. A social space for young people;Directorate-General for Development and Cooperation — EuropeAid;European Neighbourhood and Partnership financial cooperation with Mediterranean countries (19.08.01.01);European Neighbourhood and Partnership Instrument;Grants
D45.B1313.004731.2;2013;SODA PICTURES LTD*;yes;GB802682736;BLOSSOM STREET 17;LONDON;E1 6PL;United Kingdom;0,00€;;;Operational;6.060,00€;SOUTIEN AUTOMATIQUE A LA DISTRIBUTION : 1212DI072C01UK2841 | SODA PICTURES LIMITED | 1212DI072 Package of films No. 1;Education, Audiovisual and Culture Executive Agency;MEDIA 2007 — Support programme for the European audiovisual sector (15.04.66.01);MEDIA 2007: Support for the European audiovisual sector;Grants
SI2.652674.2;2013;PANOPLISB CONSORTIUM*TRASYS TECHNOLUXEMBOURG PSF ATOS BELGIUM INTEGRFUJITSU SOLU PIKSEL EVERIS ENGINEEINGE INFOR INTERNAT ORDINA ARHS DEV;yes;BE0429117706;AVENUE ARIANE 7;BRUXELLES;1200;Belgium;0,00€;;;Operational;6.055,53€;IN HOUSE SUPPORT FOR IT SYSTEM;Directorate-General for Agriculture and Rural Development;European Agricultural Guarantee Fund (EAGF) — Operational technical assistance (05.08.09);Market expenditure and direct aids;Public procurement (including provisional commitments)
SI2.652674.3;2013;PANOPLISB CONSORTIUM*TRASYS TECHNOLUXEMBOURG PSF ATOS BELGIUM INTEGRFUJITSU SOLU PIKSEL EVERIS ENGINEEINGE INFOR INTERNAT ORDINA ARHS DEV;yes;BE0429117706;AVENUE ARIANE 7;BRUXELLES;1200;Belgium;0,00€;;;Operational;6.055,53€;IN HOUSE SUPPORT FOR IT SYSTEM;Directorate-General for Agriculture and Rural Development;Operational technical assistance (05.04.05.02);Rural Development;Public procurement (including provisional commitments)
CCR.IPTS.P2013019999.2;2013;GOVERNMENT TO YOU AISBL*GOV2U;no;BE0823114185;SQUARE EUGENE PLASKY 92-94 BTE 1;BRUXELLES;1030;Belgium;220,80€;;;Administrative;6.052,99€;;Joint Research Centre;RTD support for the Union’s policies on a competitive basis (10.04.03);Research: Framework  programme n°6 (completion);Provisional commitment followed by payment
;;"NATURAL PERSON ; PERSONNE PRIVÉE ; PRIVATPERSON - Art. 21(2) RAP";no;*****;*****;*****;*****;United Kingdom;175,23€;;;;0,00€;;;;;
;;FUNDACJA PRACOWNIA BADAN I INNOWACJI SPOLECZNYCH STOCZNIA*PBIS STOCZNIA;no;PL7010170150;UL. BRACKA 20 A;WARSZAWA;00 028;Poland;298,41€;;;;0,00€;;;;;
;;"NATURAL PERSON ; PERSONNE PRIVÉE ; PRIVATPERSON - Art. 21(2) RAP";no;*****;*****;*****;*****;Denmark;209,38€;;;;0,00€;;;;;
;;"NATURAL PERSON ; PERSONNE PRIVÉE ; PRIVATPERSON - Art. 21(2) RAP";no;*****;*****;*****;*****;Romania;317,90€;;;;0,00€;;;;;
;;"NATURAL PERSON ; PERSONNE PRIVÉE ; PRIVATPERSON - Art. 21(2) RAP";no;*****;*****;*****;*****;Italy;237,02€;;;;0,00€;;;;;
;;FAST TRACK INTO INFORMATION  TECHNOLOGY LIMITED*FIT LTD;no;;BELLEVUE INDUSTRIAL ESTATE 7A;DUBLIN;11;Ireland;212,09€;;;;0,00€;;;;;
;;FUNDACAO PARA A CIENCIA E A TECNOLOGIA*;no;PT503904040;AVENIDA D CARLOS I  126;LISBOA;1249 074;Portugal;206,14€;;;;0,00€;;;;;
;;"NATURAL PERSON ; PERSONNE PRIVÉE ; PRIVATPERSON - Art. 21(2) RAP";no;*****;*****;*****;*****;Italy;186,52€;;;;0,00€;;;;;
;;"NATURAL PERSON ; PERSONNE PRIVÉE ; PRIVATPERSON - Art. 21(2) RAP";no;*****;*****;*****;*****;Italy;188,54€;;;;0,00€;;;;;
;;ZENIT ZENTRUM FUR INNOVATION UND TECHNIK IN NORDRHEIN-WESTFALEN GMBH*;no;DE120341640;BISMARCKSTRASSE 28;MULHEIM AN DER RUHR;45470;Germany;211,43€;;;;0,00€;;;;;
;;"NATURAL PERSON ; PERSONNE PRIVÉE ; PRIVATPERSON - Art. 21(2) RAP";no;*****;*****;*****;*****;Germany;153,00€;;;;0,00€;;;;;
;;LIETUVOS NACIONALINE MARTYNO MAZVYDO BIBLIOTEKA*MARTYNAS MAZVYDAS NATIONAL LIBRARY OF LITHUANIA;no;LT100000031710;GEDIMINO 51;VILNIUS;01504;Lithuania;341,70€;;;;0,00€;;;;;
;;FUNDACJA ROZWOJU SPOLECZENSTWA INFORMACYJNEGO*FRSI;no;PL5252424191;UL GROJECKA 1 3;WARSZAWA;02 019;Poland;306,28€;;;;0,00€;;;;;
;;"NATURAL PERSON ; PERSONNE PRIVÉE ; PRIVATPERSON - Art. 21(2) RAP";no;*****;*****;*****;*****;Hungary;233,84€;;;;0,00€;;;;;
SI2.ACGRACE061464800.2;2013;KONUNGARIKET SVERIGE*ROYAUME DESUEDE KINGDOM OF SWEDEN;yes;;-;-;;Sweden;0,00€;;;Operational;6.052,00€;"ISOTOPE SEPARATOR UPGRADE PHASE 2
FU07-CT-2013-00231 (JW13-OEP-VR-42)";Directorate-General for Research and Innovation;Appropriations accruing from contributions from (non-European Economic Area) third parties to research and technological development (08.22.04);Framework Programme for nuclear research and training activities;Grants
SI2.664951.3;2013;EUROGEOGRAPHICS AISBL*;yes;BE0833607112;RUE DU NORD 76;BRUXELLES;1000;Belgium;0,00€;;;Operational;6.050,00€;TOPOGRAPHIC GEOGRAPHIC DATASET: PROVISION OF TOPOGRAPHIC GEODATA LAYERS AND RELATED SERVICES 1:100 000 EQUIVALENT SCALE;Directorate-General for Regional Policy;Cohesion Fund (13.04.02);Cohesion Funds;Public procurement (including provisional commitments)
CCR.IES.C195700.X121.1;2013;STRATIQO CONSORTIUM*TRASYS SA TRASYS LUXEMBOURG PSF SA TRASYS TECHNOLOGY SA ATOS BELGIUM SA ATOS INTEGRATION SAS ATOS LUXEMBOURG PSF SA;yes;BE0429117706;AVENUE ARIANE 7;BRUXELLES;1200;Belgium;0,00€;;;Operational;6.047,50€;SC 12400 EXT 01 SC 11651 H01-;Joint Research Centre;Non-nuclear activities of the Joint Research Centre (JRC) (10.02.01);Research: Framework  programme n°7;Public procurement (including provisional commitments)
D45.B1313.003452.2;2013;LUMIERE PUBLISHING NV*LUMIERE;yes;BE0473407114;HOF TER MERE 28;GENT;9000;Belgium;0,00€;;;Operational;6.036,00€;SOUTIEN AUTOMATIQUE A LA DISTRIBUTION : 1212DI072030BE2803 | LUMIERE PUBLISHING NV | DIPLOMATIE;Education, Audiovisual and Culture Executive Agency;MEDIA 2007 — Support programme for the European audiovisual sector (15.04.66.01);MEDIA 2007: Support for the European audiovisual sector;Grants
SI2.657080.3;2013;FIRST EUROFLAT HOTEL SA*;no;BE0423132212;BOULEVARD CHARLEMAGNE 50-52;BRUXELLES;1040;Belgium;3.399,57€;;;Operational;6.030,53€;;Directorate-General for Enlargement;Pre-accession assistance — Expenditure on administrative management (22.01.04.01);Instrument for Pre-Accession Assistance;Provisional commitment followed by payment
;;AMERICAN EXPRESS CORPORATE TRAVEL BVBA*;no;BE0463685338;LENNEKE MARELAAN  6;SINT STEVENS WOLUWE;1932;Belgium;2.630,96€;;;;0,00€;;;;;
SI2.671450.2;2013;TIPIK COMMUNICATION AGENCY SA*;yes;BE0435539007;AVENUE DE TERVUEREN 270;BRUXELLES;1150;Belgium;0,00€;;;Administrative;6.025,78€;AGENDA SOCIAL N° 37 AND 38;Directorate-General for Employment, Social Affairs and Inclusion;Analysis of, studies on and awareness raising in connection with the social situation, demographics and the family — Expenditure on administrative management (04.01.04.06);04 Employment and social affairs;Public procurement (including provisional commitments)
SI2.656871.4;2013;INTRASOFT INTERNATIONAL SA*;yes;LU16853659;RUE NICOLAS BOVE 2B;LUXEMBOURG;1253;Luxembourg;0,00€;;;Administrative;6.015,96€;SENIOR ANALYST PROGRAMMER FOR DEVELOPMENT OF INFORMATION SYSTEMS;Directorate-General for Education and Culture;Youth in Action — Expenditure on administrative management (15.01.04.55);Youth in Action;Public procurement (including provisional commitments)
